customer_id,external_customer_key,first_name,last_name,gender,birth_date,email,phone,language_code,country_code,country,city,postal_code,acquisition_channel,acquisition_source,marketing_opt_in,preferred_device_type,signup_datetime,first_order_datetime,last_order_datetime,lifetime_orders,lifetime_gross_revenue,lifetime_discount_amount,lifetime_net_revenue,total_refunds_amount,avg_order_value,loyalty_tier,customer_segment,is_active_customer,churn_risk_score
CUST0003831,CK-85E6FDB21DA5,Claudine,Bourgeois,female,2007-12-25,claudine.bourgeois@outlook.com,+33 4 58 41 23 36,fr,FR,France,Montpellier,12841,Affiliate,Impact,True,desktop,2025-08-19 20:44:27,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003832,CK-8B3B1793B83A,James,Marsh,male,1962-08-17,james.marsh@yahoo.com,666.220.4719x609,en,US,United States,Seattle,85056,Direct,Direct,False,mobile,2024-10-07 16:32:31,2025-04-06 11:29:37,2025-10-18 12:53:20,3,2451.17,256.54,800.21,0.0,266.74,Silver,Occasional Buyer,True,40
CUST0003833,CK-9E260BC3D270,Maureen,James,female,1998-04-07,maureen.james@icloud.com,+441164960791,en,GB,United Kingdom,Liverpool,M0T 1BP,Social,TikTok,False,desktop,2024-11-04 08:38:01,2025-01-17 05:28:56,2026-02-21 06:59:26,6,2295.34,244.27,2461.29,0.0,410.22,Gold,Loyal High Value,True,1
CUST0003834,CK-9AF70AABE8AE,Esperanza,Novoa,female,1996-02-14,esperanza.novoa@hotmail.com,+34973387571,es,ES,Spain,Murcia,29715,Organic Search,Google Organic,True,tablet,2026-01-14 17:52:31,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,True,58
CUST0003835,CK-F08456649141,Clive,Shaw,male,2006-05-24,clive.shaw@icloud.com,(0151) 496 0613,en,GB,United Kingdom,Bristol,SA9A 0NW,Organic Search,Bing Organic,False,mobile,2025-07-04 23:22:02,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003836,CK-3D142C8AE527,Debra,Sandoval,non_binary,1998-10-28,debra.sandoval@proton.me,505.727.7402x588,en,US,United States,Los Angeles,93067,Direct,Direct,False,mobile,2024-07-16 13:58:18,2024-10-09 22:00:55,2025-05-28 15:43:33,4,727.42,31.36,751.75,0.0,187.94,Silver,At Risk,True,63
CUST0003837,CK-596247EA70CE,Jacqueline,Brunet,female,1990-01-30,jacqueline.brunet@icloud.com,0139725178,fr,FR,France,Paris,87503,Paid Search,Bing Ads,True,mobile,2024-10-28 11:06:25,2025-09-25 18:46:16,2026-01-23 06:33:58,3,1078.71,47.4,1237.58,0.0,412.53,Gold,Loyal High Value,True,6
CUST0003838,CK-10223F121B47,Burghard,Barth,male,2002-06-21,burghard.barth@outlook.com,0727520885,de,DE,Germany,Dresden,74929,Organic Search,Bing Organic,False,mobile,2025-05-16 18:28:07,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003839,CK-44259C5A5F9E,Franck,Georges,male,1976-01-31,franck.georges@proton.me,06 36 31 62 52,fr,FR,France,Nice,51891,Organic Search,Google Organic,True,mobile,2025-03-24 18:38:24,2025-09-18 04:08:48,2026-01-29 16:57:37,3,2375.54,335.46,1548.24,0.0,516.08,Gold,Loyal High Value,True,6
CUST0003840,CK-6074865AC513,Kelly,Palmer,female,1982-10-30,kelly.palmer@gmail.com,(825)395-7244,en,US,United States,Boston,85060,Direct,Direct,False,mobile,2025-06-15 17:17:25,2025-11-25 00:27:29,2026-01-24 11:12:44,3,1019.77,8.39,292.73,0.0,97.58,Silver,Repeat Customer,True,16
CUST0003841,CK-77E379CEB7B5,Karen,Estes,female,1987-06-10,karen.estes@gmail.com,+1-829-388-4259x959,en,US,United States,Los Angeles,06389,Organic Search,DuckDuckGo,False,desktop,2024-08-27 00:18:24,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003842,CK-7951ACF0C8F9,Marguerite,Carre,female,1976-12-25,marguerite.carre@gmail.com,05 36 81 57 90,fr,FR,France,Lyon,28723,Paid Search,TikTok Ads,True,desktop,2024-01-29 07:01:37,2024-12-22 11:54:26,2025-06-15 15:50:12,4,1313.3,29.72,1540.3,0.0,385.08,Gold,Occasional Buyer,True,39
CUST0003843,CK-B5D4CB1F9BB0,Emmanuel,Lecoq,male,1972-10-14,emmanuel.lecoq@yahoo.com,+33 4 98 55 80 99,fr,FR,France,Marseille,97160,Paid Search,Meta Ads,False,mobile,2024-03-01 04:51:04,2024-08-16 17:03:33,2025-08-15 04:59:16,4,3593.19,58.89,4241.16,0.0,1060.29,Platinum,Occasional Buyer,True,38
CUST0003844,CK-888E9C5E9F26,Auguste,Imbert,male,1984-10-19,auguste.imbert@outlook.com,+33 2 62 73 03 46,fr,FR,France,Paris,12447,Paid Search,Bing Ads,False,desktop,2024-11-16 02:28:09,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003845,CK-A306EBB6682E,Alyssa,Quinn,female,2005-03-06,alyssa.quinn@hotmail.com,411.877.5331,en,US,United States,San Francisco,99567,Affiliate,Rakuten,True,mobile,2022-07-12 23:45:07,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003846,CK-87B83F869C5B,Annemijn,Muller,female,1984-03-18,annemijn.muller@gmail.com,+31(0)365 199410,nl,NL,Netherlands,Amsterdam,2372ZV,Paid Search,Google Ads,True,desktop,2024-10-06 10:10:34,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003847,CK-3716C3305AF7,Cas,Broek,male,1955-03-26,cas.broek@icloud.com,(0029)-667066,nl,NL,Netherlands,Maastricht,5532RC,Paid Search,Google Ads,True,desktop,2024-09-07 09:54:26,2025-04-17 23:00:55,2025-11-26 20:09:36,2,512.24,83.09,519.27,0.0,259.64,Silver,Occasional Buyer,True,42
CUST0003848,CK-96A84CB1C232,Kelly,Park,female,1974-12-31,kelly.park@gmail.com,227-261-4933,en,CA,Canada,Ottawa,J6T2J7,Affiliate,Awin,False,mobile,2024-09-13 08:44:43,2024-12-20 16:05:53,2025-08-06 23:24:19,5,1968.32,24.31,1937.82,0.0,387.56,Gold,Occasional Buyer,True,36
CUST0003849,CK-4D18409F1382,Melina,Iannuzzi,female,1980-07-13,melina.iannuzzi@outlook.com,+39 35198625620,it,IT,Italy,Bari,20079,Paid Search,Bing Ads,False,mobile,2025-03-21 03:35:48,2025-04-27 11:24:04,2025-12-03 01:28:12,4,716.38,66.8,792.48,0.0,198.12,Silver,Repeat Customer,True,14
CUST0003850,CK-54BD0468BD46,Valerie,Nielsen,female,1966-07-13,valerie.nielsen@outlook.com,2944101759,en,US,United States,Atlanta,42595,Paid Search,TikTok Ads,False,desktop,2024-07-20 01:01:31,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003851,CK-92D8D12D0CC4,Luke,Newton,non_binary,1956-10-11,luke.newton@outlook.com,020 7946 0258,en,GB,United Kingdom,Leeds,DT2A 7ZY,Referral,Influencer Referral,True,mobile,2024-06-10 14:48:49,2024-10-17 22:31:39,2025-07-13 04:42:09,5,1164.42,45.4,1342.82,0.0,268.56,Gold,Occasional Buyer,True,37
CUST0003852,CK-B53F29608263,Margherita,Scarpetta,female,1963-10-21,margherita.scarpetta@outlook.com,0444490218,it,IT,Italy,Milan,08100,Paid Search,Bing Ads,True,desktop,2025-07-11 10:52:11,2025-08-02 01:12:24,2025-11-22 03:19:01,4,923.27,50.75,1073.24,0.0,268.31,Silver,Occasional Buyer,True,38
CUST0003853,CK-6559984C05FF,Tina,Green,female,1989-02-08,tina.green@gmail.com,01514960462,en,GB,United Kingdom,Leeds,N17 8RL,Referral,Review Site,True,mobile,2024-02-08 06:16:35,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003854,CK-9D74CAEF844E,Patricia,Matthews,female,2003-09-03,patricia.matthews@yahoo.com,(0151) 496 0227,en,GB,United Kingdom,Cardiff,L7G 8ZW,Email,Newsletter,True,desktop,2024-12-03 01:17:25,2025-05-07 17:55:33,2025-08-12 21:00:03,2,843.22,50.04,951.81,0.0,475.9,Silver,Occasional Buyer,True,42
CUST0003855,CK-0234320A4495,Ottokar,Margraf,male,1999-05-27,ottokar.margraf@gmail.com,01702814069,de,DE,Germany,Düsseldorf,75150,Paid Search,Bing Ads,True,desktop,2024-06-10 13:53:21,2024-06-24 13:26:42,2026-03-28 19:08:40,7,2054.24,74.39,2123.83,0.0,303.4,Gold,Loyal High Value,True,1
CUST0003856,CK-4BD517717957,Poncio,Santamaria,male,1959-04-22,poncio.santamaria@proton.me,+34 920 14 01 05,es,ES,Spain,Valencia,43465,Organic Search,Bing Organic,False,desktop,2025-10-10 14:32:24,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003857,CK-0E0B2353236F,Anthony,Schultz,male,1994-09-19,anthony.schultz@icloud.com,977.982.7080,en,CA,Canada,Toronto,V3X3H2,Paid Search,Google Ads,True,desktop,2025-09-13 01:16:46,2025-11-02 02:47:59,2025-11-02 02:47:59,1,97.33,9.73,98.99,0.0,98.99,Bronze,Occasional Buyer,True,44
CUST0003858,CK-E65512FD0870,Cédric,Pirson,male,1973-03-26,cedric.pirson@gmail.com,+1-905-807-2368x876,fr,BE,Belgium,Liège,93580,Referral,Influencer Referral,False,mobile,2025-07-27 15:04:37,2025-11-06 18:22:57,2026-03-29 21:57:27,3,205.5,9.44,257.55,0.0,85.85,Silver,Repeat Customer,True,16
CUST0003859,CK-F97AECFF0DB5,Baltasar,Córdoba,male,1971-08-03,baltasar.cordoba@gmail.com,+34880 828 258,es,ES,Spain,Seville,28942,Organic Search,DuckDuckGo,True,desktop,2025-06-07 19:47:44,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003860,CK-3BB8B5D3E6AC,Pauline,Jacobs,female,1965-08-14,pauline.jacobs@gmail.com,690-434-0438,fr,BE,Belgium,Mons,60443,Direct,Direct,True,desktop,2025-06-19 22:01:27,2025-07-02 06:31:59,2026-01-11 08:03:39,7,1933.1,75.54,1884.64,0.0,269.23,Gold,Loyal High Value,True,1
CUST0003861,CK-03E8C6A80526,James,Burke,male,1986-06-20,james.burke@icloud.com,1 (886) 693-4654,en,CA,Canada,Winnipeg,G5S 9X6,Organic Search,Bing Organic,False,mobile,2023-04-08 04:58:19,2023-05-16 01:42:17,2025-11-26 10:11:58,8,2410.7,16.56,2712.73,0.0,339.09,Platinum,Occasional Buyer,True,34
CUST0003862,CK-201C705E9EE3,Michelle,Walls,female,1966-11-29,michelle.walls@gmail.com,(633) 945-2288,en,CA,Canada,Toronto,P7Y 9V5,Direct,Direct,True,desktop,2025-07-13 07:52:16,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003863,CK-9F317358E9BC,Tijs,Jorrisen,male,1967-10-20,tijs.jorrisen@gmail.com,099 9347687,nl,NL,Netherlands,Amsterdam,3146AM,Email,Newsletter,True,tablet,2025-12-29 06:15:00,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003864,CK-7C3FC64F110B,Harry,Smith,male,1974-02-25,harry.smith@proton.me,+441184960659,en,GB,United Kingdom,Leicester,E6 5QH,Direct,Direct,True,mobile,2023-09-11 20:37:15,2023-12-23 19:58:14,2026-02-27 20:42:03,9,5924.72,82.44,6673.96,220.36,741.55,Platinum,Loyal High Value,True,1
CUST0003865,CK-C98792AEDD89,Georgia,Ward,female,1973-04-30,georgia.ward@outlook.com,+44(0)289018042,en,GB,United Kingdom,Manchester,PO7 7BJ,Direct,Direct,True,mobile,2023-11-15 18:02:41,2024-10-30 07:23:59,2025-02-10 07:13:18,2,440.75,0.0,215.39,0.0,107.7,Bronze,At Risk,False,81
CUST0003866,CK-F70A1157BA92,Shawn,Henderson,male,1979-12-08,shawn.henderson@gmail.com,381-062-0034,en,CA,Canada,Ottawa,L5G4B9,Paid Search,TikTok Ads,False,desktop,2024-01-01 10:10:12,2024-02-14 02:18:11,2025-11-18 09:44:16,11,3770.43,373.92,3656.92,0.0,332.45,Platinum,Occasional Buyer,True,34
CUST0003867,CK-E9DF1B49F4DA,Louise,Noël,female,1957-03-19,louise.noel@hotmail.com,588.819.1485x8078,fr,BE,Belgium,Antwerp,13924,Direct,Direct,False,mobile,2025-02-24 06:05:13,2025-10-07 06:53:36,2026-01-02 19:54:57,4,2144.74,164.84,2395.68,0.0,598.92,Gold,Loyal High Value,True,4
CUST0003868,CK-1BACA1610549,Nathalie,Guibert,female,1985-04-06,nathalie.guibert@hotmail.com,+33 5 64 24 46 70,fr,FR,France,Nice,33531,Email,Newsletter,True,tablet,2025-08-25 11:09:19,2025-12-26 22:35:48,2026-02-19 08:12:23,3,290.44,0.0,356.04,0.0,118.68,Silver,Repeat Customer,True,16
CUST0003869,CK-5A71AC36687E,Dorothée,Goncalves,female,1988-01-25,dorothee.goncalves@outlook.com,02 44 71 51 60,fr,FR,France,Marseille,20426,Affiliate,Rakuten,True,mobile,2023-11-05 10:58:42,2023-11-17 08:17:09,2026-02-07 23:48:45,7,1924.29,122.63,2171.0,0.0,310.14,Gold,Loyal High Value,True,1
CUST0003870,CK-F1053160189B,Charlotte,Bruneau,female,1999-12-22,charlotte.bruneau@gmail.com,06 31 07 66 04,fr,FR,France,Marseille,54364,Organic Search,Bing Organic,True,mobile,2025-06-22 23:35:27,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003871,CK-493C8D0DFCE3,Ashley,Cole,female,1989-01-16,ashley.cole@gmail.com,(598)533-4774,en,US,United States,Chicago,97776,Paid Search,Meta Ads,True,mobile,2024-09-29 21:23:52,2024-10-10 06:26:37,2025-08-11 20:18:32,6,1338.36,93.05,1165.78,0.0,194.3,Gold,Occasional Buyer,True,34
CUST0003872,CK-2F64DD3C4E97,Timothée,Ferreira,male,1955-12-21,timothee.ferreira@proton.me,05 08 75 85 12,fr,FR,France,Paris,54644,Organic Search,Bing Organic,False,mobile,2024-11-02 09:53:18,2025-02-19 18:48:54,2026-01-01 12:24:25,4,816.45,37.74,536.55,94.5,134.14,Silver,Repeat Customer,True,14
CUST0003873,CK-52500CD51A8D,Leander,Segebahn,male,1992-02-17,leander.segebahn@outlook.com,+49(0) 983430187,de,DE,Germany,Leipzig,86375,Referral,Partner Blog,False,desktop,2025-06-17 13:41:00,2026-01-06 10:45:54,2026-01-27 00:37:54,2,453.79,37.58,495.29,0.0,247.64,Silver,Repeat Customer,True,18
CUST0003874,CK-737FD0889727,Ladislaus,Schleich,male,1976-08-15,ladislaus.schleich@outlook.com,00562 65650,de,DE,Germany,Düsseldorf,55478,Paid Search,Google Ads,False,mobile,2024-09-01 11:29:53,2024-10-08 10:41:02,2025-12-25 17:48:18,5,1398.31,7.82,1662.89,0.0,332.58,Gold,Repeat Customer,True,12
CUST0003875,CK-1824F044D768,Aziz,Hande,male,1971-08-12,aziz.hande@icloud.com,06742 662991,de,DE,Germany,Leipzig,34785,Social,LinkedIn,False,tablet,2023-12-29 02:52:21,2024-03-15 07:25:13,2025-10-29 22:09:57,7,1699.08,26.4,1990.49,0.0,284.36,Gold,Occasional Buyer,True,34
CUST0003876,CK-386888AAD51F,Christopher,Cervantes,male,2006-02-21,christopher.cervantes@yahoo.com,719.801.3020,en,US,United States,Atlanta,74988,Paid Search,Meta Ads,False,mobile,2025-04-16 04:52:35,2025-07-30 02:58:30,2026-01-21 16:12:11,3,562.24,44.73,558.9,0.0,186.3,Silver,Repeat Customer,True,16
CUST0003877,CK-E881408F564F,Joshua,Jones,male,1955-11-18,joshua.jones@gmail.com,(787)433-9785,en,US,United States,Miami,09303,Paid Search,Meta Ads,True,desktop,2026-02-05 19:39:45,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,True,58
CUST0003878,CK-E73856D65575,Joaquina,Guardiola,female,1998-10-25,joaquina.guardiola@yahoo.com,+34 946 226 609,es,ES,Spain,Valencia,13931,Marketplace,Amazon Marketplace,False,mobile,2024-12-17 03:52:13,2025-02-12 04:03:53,2025-08-09 13:18:53,5,1913.23,104.21,2188.92,469.12,437.78,Gold,Occasional Buyer,True,36
CUST0003879,CK-2F16020EC301,Antonio,Schäfer,male,1956-02-21,antonio.schafer@hotmail.com,0106462879,de,DE,Germany,Dresden,32648,Social,Facebook,False,desktop,2022-04-01 03:18:36,2023-05-22 19:59:57,2025-04-05 10:51:35,4,4092.99,554.04,4211.35,236.68,1052.84,Platinum,At Risk,True,64
CUST0003880,CK-2E9BD97EA589,Noé,Léonard,male,1982-09-08,noe.leonard@yahoo.com,540.574.5171,fr,BE,Belgium,Leuven,97181,Referral,Review Site,True,mobile,2025-06-01 22:05:14,2025-07-22 09:11:24,2026-03-06 03:37:30,5,3959.68,104.89,4681.34,0.0,936.27,Platinum,Loyal High Value,True,2
CUST0003881,CK-3DAB075E4FD9,Léon,Parent,male,1962-03-21,leon.parent@outlook.com,+33 (0)2 79 05 94 38,fr,FR,France,Bordeaux,78845,Direct,Direct,True,mobile,2023-01-25 15:20:20,2023-02-12 14:38:53,2024-12-14 06:34:48,6,1203.56,6.88,1452.01,803.89,242.0,Gold,At Risk,False,68
CUST0003882,CK-51A35D11D2F0,Michel,Gay,male,2007-06-09,michel.gay@yahoo.com,+33 (0)6 36 40 17 75,fr,FR,France,Paris,07713,Paid Search,Meta Ads,True,mobile,2026-03-21 18:12:42,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,New Lead,True,18
CUST0003883,CK-228E300A81B7,Caroline,Richardson,female,1962-06-11,caroline.richardson@proton.me,(0116) 496 0110,en,GB,United Kingdom,London,G40 1NT,Paid Search,TikTok Ads,False,mobile,2025-02-28 08:24:01,2025-06-18 22:58:40,2026-03-06 05:25:55,5,2467.7,267.06,2640.77,0.0,528.15,Platinum,Loyal High Value,True,2
CUST0003884,CK-F41E1FB28326,Isidor,Berger,male,1957-08-27,isidor.berger@hotmail.com,+49(0)9478 73002,de,DE,Germany,Munich,47146,Direct,Direct,True,desktop,2023-04-12 03:59:17,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003885,CK-472B6BE3016A,Amanda,Cervantes,female,2000-08-11,amanda.cervantes@gmail.com,798.386.3840,en,CA,Canada,Vancouver,S1N1Y5,Paid Search,Meta Ads,True,desktop,2024-07-21 15:55:02,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003886,CK-6CB37B41E687,Zacharie,Lemaître,male,1960-11-01,zacharie.lemaitre@icloud.com,0564540842,fr,FR,France,Montpellier,37465,Organic Search,Bing Organic,False,mobile,2023-02-11 07:20:24,2023-03-12 04:07:01,2024-10-30 16:47:58,5,3661.35,39.6,4346.1,144.95,869.22,Platinum,At Risk,False,63
CUST0003887,CK-831EB2775567,Damian,Brown,male,1990-08-06,damian.brown@yahoo.com,(0117)4960833,en,GB,United Kingdom,Birmingham,M8H 0RY,Paid Search,Bing Ads,False,mobile,2025-01-01 11:52:14,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003888,CK-3757B069E6AC,Dietrich,Noack,male,1969-02-03,dietrich.noack@gmail.com,(03014) 71959,de,DE,Germany,Dresden,96471,Direct,Direct,True,desktop,2024-01-26 09:50:44,2024-02-13 19:02:31,2024-10-21 06:02:10,5,685.04,8.8,711.56,94.3,142.31,Silver,At Risk,False,63
CUST0003889,CK-679306CB364D,Jeffrey,Garrett,male,1988-03-16,jeffrey.garrett@hotmail.com,591-228-4117,en,US,United States,Los Angeles,79339,Organic Search,DuckDuckGo,True,tablet,2025-11-21 20:54:06,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003890,CK-02285F4BF90C,Joshua,Johnson,male,1991-06-26,joshua.johnson@outlook.com,646-851-2418x9389,en,US,United States,Boston,81588,Direct,Direct,True,desktop,2025-07-03 05:23:23,2025-07-30 22:54:17,2025-12-14 16:04:33,4,626.73,22.15,663.91,0.0,165.98,Silver,Repeat Customer,True,14
CUST0003891,CK-127061663643,Hans-Günter,Peukert,male,1990-06-04,hans.gunter.peukert@gmail.com,(00429) 025725,de,DE,Germany,Hamburg,04565,Direct,Direct,True,mobile,2024-08-08 17:54:03,2024-08-25 04:49:02,2026-03-02 11:49:59,8,2272.42,135.98,2188.91,630.76,273.61,Gold,Loyal High Value,True,8
CUST0003892,CK-F0A94C704420,Mustafa,van den Velden,male,2008-03-03,mustafa.van.den.velden@gmail.com,(080) 6578759,nl,NL,Netherlands,Groningen,1642 UM,Paid Search,Bing Ads,True,mobile,2024-10-02 07:34:40,2024-11-20 05:44:53,2026-01-30 23:09:12,9,3405.46,149.54,3949.3,1500.16,438.81,Platinum,Loyal High Value,True,8
CUST0003893,CK-4921D73BEA43,Jafet,Román,male,1959-02-03,jafet.roman@outlook.com,+34 943 03 34 19,es,ES,Spain,Madrid,07668,Social,LinkedIn,False,tablet,2023-08-20 18:53:45,2024-02-08 01:38:23,2025-11-11 14:12:16,4,1975.71,73.12,2312.7,0.0,578.17,Gold,Occasional Buyer,True,38
CUST0003894,CK-DE9BF5A4647C,Lucien,Flament,male,1967-08-16,lucien.flament@gmail.com,001-696-429-2330x958,fr,BE,Belgium,Leuven,42922,Social,Pinterest,False,desktop,2023-01-13 08:42:41,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003895,CK-97AA09D93F29,Rosalía,Estévez,female,1961-12-30,rosalia.estevez@icloud.com,+34 928 53 71 47,es,ES,Spain,Madrid,35584,Email,Winback Campaign,False,tablet,2026-01-13 18:58:20,2026-02-05 23:51:30,2026-02-05 23:51:30,1,92.29,6.46,103.85,0.0,103.85,Bronze,Occasional Buyer,True,43
CUST0003896,CK-1BD4BED45206,Willy,Dubuisson,male,1985-09-07,willy.dubuisson@gmail.com,001-448-512-6042,fr,BE,Belgium,Antwerp,19669,Social,LinkedIn,True,desktop,2024-12-01 04:20:12,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003897,CK-054C1B36A7C9,Patricia,Durand,female,1973-10-23,patricia.durand@outlook.com,04 75 40 91 50,fr,FR,France,Lyon,68856,Paid Search,Bing Ads,True,tablet,2022-08-18 20:40:11,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003898,CK-4200D5F866D6,Nicole,Menard,female,1990-03-22,nicole.menard@proton.me,+33 2 31 81 22 76,fr,FR,France,Nice,35453,Direct,Direct,False,mobile,2025-07-15 16:37:46,2025-07-17 12:19:49,2025-12-01 21:03:09,3,1561.01,107.17,1744.6,0.0,581.53,Gold,Repeat Customer,True,17
CUST0003899,CK-ED4655AC2ADD,Amy,Terry,female,1973-06-23,amy.terry@proton.me,597-740-0564,en,US,United States,New York,08285,Social,Pinterest,True,mobile,2023-11-18 00:19:27,2024-06-28 19:23:51,2026-02-28 09:15:14,9,2490.6,56.19,2645.93,0.0,293.99,Platinum,Loyal High Value,True,1
CUST0003900,CK-A83FBBA9F22D,Brenda,Payne,female,2000-12-05,brenda.payne@hotmail.com,001-350-937-1990x5169,en,US,United States,Atlanta,17470,Direct,Direct,False,tablet,2025-09-29 19:56:16,2025-10-15 23:02:48,2025-12-25 03:20:31,5,639.48,21.6,673.51,230.47,134.7,Silver,Repeat Customer,True,20
CUST0003901,CK-357FDC8CFC7C,Debra,Williams,female,1986-04-30,debra.williams@gmail.com,2782356743,en,US,United States,Boston,03955,Social,Instagram,False,desktop,2023-08-07 01:28:45,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003902,CK-7744B572FC43,Patricia,Shepherd,female,1962-02-04,patricia.shepherd@outlook.com,+1-496-808-7066,en,US,United States,San Francisco,92426,Direct,Direct,True,desktop,2026-01-02 10:05:50,2026-03-03 01:08:54,2026-03-05 09:57:56,2,868.56,0.0,938.05,0.0,469.02,Silver,Loyal High Value,True,8
CUST0003903,CK-DCB36475512B,Suzanne,Lagarde,female,1986-05-21,suzanne.lagarde@gmail.com,+33 6 33 01 55 02,fr,FR,France,Lyon,77841,Referral,Partner Blog,True,tablet,2025-06-10 16:13:34,2025-12-24 04:30:29,2025-12-24 04:30:29,1,301.33,0.0,361.6,0.0,361.6,Silver,Occasional Buyer,True,43
CUST0003904,CK-607046CC05A3,Timothée,Roussel,male,1979-09-29,timothee.roussel@proton.me,02 28 54 66 02,fr,FR,France,Lyon,95363,Direct,Direct,True,desktop,2024-05-24 03:21:59,2024-08-29 01:06:01,2026-02-08 10:09:22,6,1165.87,71.36,1084.06,255.26,180.68,Gold,Loyal High Value,True,1
CUST0003905,CK-76AE38280FB3,Micaela,Millán,female,1995-08-10,micaela.millan@outlook.com,+34 943969155,es,ES,Spain,Alicante,31006,Social,TikTok,False,desktop,2023-10-25 20:52:27,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003906,CK-892477F3CBAD,Angelique,Hoffmann,female,1984-12-30,angelique.hoffmann@yahoo.com,+49(0)8183 21928,de,DE,Germany,Frankfurt,54451,Direct,Direct,True,mobile,2023-08-01 00:26:17,2024-01-17 15:43:03,2025-11-18 16:44:13,5,1800.03,30.56,1981.76,0.0,396.35,Gold,Occasional Buyer,True,36
CUST0003907,CK-03DE351ABA56,Martin,Duque,male,1983-05-22,martin.duque@gmail.com,+34900991251,es,ES,Spain,Seville,16635,Direct,Direct,True,mobile,2024-03-08 15:01:56,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0003908,CK-7FEE324D0394,Jozef,Sager,male,1956-09-27,jozef.sager@yahoo.com,02028457652,de,DE,Germany,Düsseldorf,32833,Organic Search,DuckDuckGo,True,mobile,2023-12-17 22:06:28,2024-01-16 14:50:37,2025-11-05 18:16:49,6,1404.23,73.32,1591.95,0.0,265.32,Gold,Occasional Buyer,True,34
CUST0003909,CK-B9A7E5A5B145,Audrey,Lesage,female,1972-01-08,audrey.lesage@outlook.com,+33 (0)3 52 94 49 88,fr,FR,France,Nantes,31810,Paid Search,TikTok Ads,False,desktop,2022-11-20 15:43:35,2022-11-30 13:40:42,2026-01-16 09:24:59,6,2172.39,71.82,2520.68,174.77,420.11,Platinum,Loyal High Value,True,1
CUST0003910,CK-FB8183EB843D,André,Besson,male,2003-01-19,andre.besson@yahoo.com,03 64 64 24 80,fr,FR,France,Lyon,77508,Email,Newsletter,False,desktop,2023-12-11 20:02:39,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0003911,CK-87FFDEAFE98A,Jessica,Taylor,female,1995-10-23,jessica.taylor@proton.me,219.555.3560x331,en,US,United States,New York,54642,Marketplace,Amazon Marketplace,True,mobile,2025-08-28 19:37:37,2026-03-19 22:01:14,2026-03-19 22:01:14,1,146.7,29.34,126.75,0.0,126.75,Bronze,New Customer,True,22
CUST0003912,CK-9F7B5678BC02,Maya,Pirard,female,1988-05-05,maya.pirard@icloud.com,001-767-929-4667x11684,fr,BE,Belgium,Ghent,64469,Referral,Review Site,False,desktop,2025-08-09 18:41:24,2025-09-06 11:02:11,2026-01-08 05:54:46,3,744.72,77.31,807.56,0.0,269.19,Silver,Loyal High Value,True,6
CUST0003913,CK-B47681AE6811,Joyce,Hill,female,2008-03-15,joyce.hill@outlook.com,(0118)4960204,en,GB,United Kingdom,Leeds,M07 1RL,Social,LinkedIn,True,mobile,2023-05-21 05:26:07,2023-08-06 13:25:24,2025-10-29 02:25:56,7,1998.92,45.47,2349.1,0.0,335.59,Gold,Occasional Buyer,True,34
